StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent question,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,ID Question,PROLIFIC_PID
2025-07-25 11:28:36,2025-07-25 11:29:47,0,172.56.76.238,100,70,1,2025-07-25 11:29:47,R_1zd4X7QH0ZhUJ0u,,,,,28.5588,-81.3495,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51,10,68,98,20,21,98,70,0,0,,66541006a1dd56700858320a
2025-07-25 11:28:54,2025-07-25 11:29:52,0,98.26.131.170,100,57,1,2025-07-25 11:29:52,R_1s0AVTKT7EfMfHX,,,,,36.1219,-79.7777,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,100,5,100,21,100,0,100,100,,,,,,,,,,,,,59d1e366faf42e00012b6c1c
2025-07-25 11:29:22,2025-07-25 11:29:55,0,65.30.170.83,100,32,1,2025-07-25 11:29:55,R_6E9OP68NElYk6it,,,,,42.8858,-87.8631,anonymous,EN,1,80,89,94,63,83,58,34,100,88,70,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671806b3171e9a08f5c29cc6
2025-07-25 11:29:06,2025-07-25 11:30:05,0,108.34.205.225,100,58,1,2025-07-25 11:30:06,R_1tEHA5G1YydPVSL,,,,,41.8547,-71.4736,anonymous,EN,1,,,,,,,,,,,,29,30,90,48,50,60,70,100,0,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663acb2a3d577942dd54b921
2025-07-25 11:29:04,2025-07-25 11:30:13,0,76.185.27.232,100,68,1,2025-07-25 11:30:13,R_6oNcztI32NgwOZz,,,,,32.8008,-96.7884,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,83,78,66,90,64,65,100,27,25,83,,6595938bf754e3013651e556
2025-07-25 11:28:22,2025-07-25 11:30:20,0,174.170.78.8,100,118,1,2025-07-25 11:30:21,R_1pSYuBxgif5htgB,,,,,29.8323,-95.736,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,91,71,69,50,69,89,100,95,90,89,,,,,,,,,,,,,,,,,,,,,,,,63e52250d3c1483ed7be8ed8
2025-07-25 11:29:26,2025-07-25 11:30:42,0,73.29.35.232,100,76,1,2025-07-25 11:30:43,R_1ZNz9s2JZjaE4PX,,,,,39.9733,-74.248,anonymous,EN,1,,,,,,,,,,,,80,10,100,100,75,100,30,100,80,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6129781ecb8007ce6248a915
2025-07-25 11:29:08,2025-07-25 11:30:46,0,75.53.177.68,100,97,1,2025-07-25 11:30:46,R_6ILXq2WnHn7QJad,,,,,37.6752,-120.9465,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,80,90,84,87,88,60,100,69,71,91,,,,,,,,,,,,,66f5e385ef9ec0b27c796a5c
2025-07-25 11:29:50,2025-07-25 11:30:55,0,172.56.61.117,100,64,1,2025-07-25 11:30:56,R_6sCrmGZE86cbcjv,,,,,29.8284,-95.4696,anonymous,EN,1,,,,,,,,,,,,72,8,10,89,79,99,90,100,89,99,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660c34fa0f7eacfd58bb4f06
2025-07-25 11:27:49,2025-07-25 11:30:58,0,174.175.59.89,100,189,1,2025-07-25 11:30:58,R_17ebui4ao3IkXy1,,,,,41.2382,-76.9978,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,73,59,59,50,71,24,100,30,71,50,,,,,,,,,,,,,63da9d744c860382808770bd
2025-07-25 11:28:46,2025-07-25 11:30:58,0,47.13.120.47,100,132,1,2025-07-25 11:30:58,R_1pmClgzwkhH6UVt,,,,,36.3031,-88.3126,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,80,100,100,30,100,90,0,100,99,60,80,,,,,,,,,,,,,,,,,,,,,,,,66e0779ca33300c6c88370a7
2025-07-25 11:29:32,2025-07-25 11:31:01,0,174.160.91.93,100,89,1,2025-07-25 11:31:01,R_5SH2fCLI9xKXEw6,,,,,38.5463,-122.8047,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,69,99,80,89,60,90,100,99,83,99,59,,,,,,,,,,,,,,,,,,,,,,,,61523a4c57654b5cb6b7c5b0
2025-07-25 11:30:26,2025-07-25 11:31:04,0,72.26.3.33,100,38,1,2025-07-25 11:31:05,R_1B8uTUldWn6xePO,,,,,30.3587,-95.6857,anonymous,EN,1,57,30,51,45,51,48,51,100,43,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6034f019bf26dfcde618e658
2025-07-25 11:26:02,2025-07-25 11:31:09,0,174.99.82.58,100,307,1,2025-07-25 11:31:10,R_5ARnrchtDzFty0b,,,,,35.6353,-78.4503,anonymous,EN,1,99,87,78,100,19,0,59,99,14,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63caa01beb22afd1f8a42b54
2025-07-25 11:30:20,2025-07-25 11:31:13,0,76.4.12.89,100,52,1,2025-07-25 11:31:13,R_6ouaDqCQZi6tgvz,,,,,42.7409,-90.491,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,90,0,85,95,49,90,100,31,81,1,,676dacbe0749719034a3e4c4
2025-07-25 11:29:28,2025-07-25 11:31:19,0,172.56.226.181,100,111,1,2025-07-25 11:31:19,R_5QoFvnNDKgBJWEe,,,,,33.5017,-86.8803,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,51,81,26,27,56,26,100,0,25,27,,,,,,,,,,,,,67ed0214b32e7ae314a8b2eb
2025-07-25 11:29:39,2025-07-25 11:31:27,0,174.174.187.146,100,107,1,2025-07-25 11:31:27,R_7dDMI6spYMyvA5z,,,,,42.7686,-86.117,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,48,88,90,11,58,9,100,13,100,100,,,,,,,,,,,,,63d15407ce785edec3ee00c6
2025-07-25 11:28:30,2025-07-25 11:31:28,0,107.115.224.1,100,178,1,2025-07-25 11:31:29,R_14qLwaxYnHAuwCJ,,,,,33.8405,-117.9526,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,70,9,90,1,20,0,100,21,96,100,,,,,,,,,,,,,6685cec5c360283099e5bb29
2025-07-25 11:30:07,2025-07-25 11:31:47,0,35.146.87.16,100,99,1,2025-07-25 11:31:47,R_763ezRlM0eeByuJ,,,,,32.9657,-96.8825,anonymous,EN,1,31,30,9,76,75,0,42,100,32,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6202997def1cb18a1337c483
2025-07-25 11:30:53,2025-07-25 11:31:48,0,24.153.36.10,100,55,1,2025-07-25 11:31:49,R_3o4bgp6N820vUqt,,,,,41.0683,-76.2459,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,90,22,86,99,40,70,100,37,28,53,,66b629016f7dd536321ee5f8
2025-07-25 11:30:57,2025-07-25 11:32:00,0,104.246.20.79,100,62,1,2025-07-25 11:32:00,R_6fmEKyIhia6WrfP,,,,,40.2825,-74.3424,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,50,60,9,10,80,0,100,20,61,40,,,,,,,,,,,,,,,,,,,,,,,,611175c06e962ff669c8fb41
2025-07-25 11:27:26,2025-07-25 11:32:00,0,68.81.62.210,100,273,1,2025-07-25 11:32:00,R_1K6NzmexzZIgrpT,,,,,39.6293,-75.6583,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,5,31,47,97,4,54,12,97,7,95,94,,,,,,,,,,,,,,,,,,,,,,,,66c1c5cb4b460dacc8290b9e
2025-07-25 11:31:04,2025-07-25 11:32:14,0,68.38.121.183,100,69,1,2025-07-25 11:32:15,R_3HmsvXxoAlUatY5,,,,,41.008,-85.1558,anonymous,EN,1,10,78,69,50,19,50,100,100,67,48,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b6e5e23b31a38790ff1ce2
2025-07-25 11:31:36,2025-07-25 11:32:15,0,108.192.161.112,100,39,1,2025-07-25 11:32:16,R_78AI4HBabaJmaED,,,,,32.9074,-97.4257,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,50,51,100,100,0,100,100,0,30,,66f2c39e912b4828ee9bdecd
2025-07-25 11:31:25,2025-07-25 11:32:27,0,172.59.146.196,100,62,1,2025-07-25 11:32:27,R_67oZZcfFB7852rf,,,,,37.9957,-121.3224,anonymous,EN,1,,,,,,,,,,,,80,20,80,98,80,81,51,99,100,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d7b3469a65ac7408cb9dd3
2025-07-25 11:31:26,2025-07-25 11:32:27,0,70.16.128.167,100,61,1,2025-07-25 11:32:28,R_1nH7nhHiaDNv1jX,,,,,40.1101,-75.1567,anonymous,EN,1,0,60,44,89,60,30,21,100,71,71,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672e9d3cc7e03f3429b170a1
2025-07-25 11:30:49,2025-07-25 11:32:31,0,68.227.193.120,100,101,1,2025-07-25 11:32:31,R_3Pis96LfOgcGQtU,,,,,41.886,-71.3457,anonymous,EN,1,,,,,,,,,,,,0,21,84,81,78,98,13,100,73,93,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631c8e97db06f601f81bd82f
2025-07-25 11:31:34,2025-07-25 11:32:47,0,174.108.69.0,100,72,1,2025-07-25 11:32:47,R_62LzCjmk7HOMk58,,,,,35.0221,-80.5318,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,0,100,70,100,100,100,100,,,,,,,,,,,,,650b03136ab3d4c832d98b71
2025-07-25 11:31:14,2025-07-25 11:32:48,0,99.116.44.219,100,94,1,2025-07-25 11:32:49,R_64G1zF7OIoytMvn,,,,,34.0914,-118.1306,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,6639eb17a1a1ef5fd887d780
2025-07-25 11:32:06,2025-07-25 11:32:55,0,209.74.123.237,100,49,1,2025-07-25 11:32:56,R_3ZSYyCMp0HfQj7z,,,,,42.4998,-85.4081,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,1,75,100,2,50,100,48,100,100,0,85,,,,,,,,,,,,,,,,,,,,,,,,62694f79608ed29b7af936b1
2025-07-25 11:30:57,2025-07-25 11:33:11,0,76.14.61.132,100,133,1,2025-07-25 11:33:11,R_7x96nV4nfRUUzUl,,,,,37.9208,-122.0182,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,72,91,95,11,43,100,61,21,5,,60ba366b3792b3b40b6716bc
2025-07-25 11:32:06,2025-07-25 11:33:23,0,47.26.211.151,100,77,1,2025-07-25 11:33:23,R_1g54nozaD2WANZ7,,,,,42.9723,-85.9536,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,79,35,81,83,41,75,9,100,44,79,81,,,,,,,,,,,,,,,,,,,,,,,,645179915e31c1aeb3dc8129
2025-07-25 11:32:08,2025-07-25 11:33:24,0,73.44.247.180,100,76,1,2025-07-25 11:33:24,R_7PtQjqpMVrjxTIj,,,,,42.3667,-88.0925,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,20,61,74,71,52,87,62,100,86,81,36,,,,,,,,,,,,,,,,,,,,,,,,60fd85c4c161e02f562b543a
2025-07-25 11:30:44,2025-07-25 11:33:38,0,70.187.187.175,100,173,1,2025-07-25 11:33:38,R_11YiD0v62Do2voW,,,,,33.5709,-117.6356,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52,71,94,90,51,40,100,51,18,79,,5b894987e79bf50001e1ff95
2025-07-25 11:32:10,2025-07-25 11:34:01,0,24.161.107.159,100,110,1,2025-07-25 11:34:01,R_3OfBjlT5iVGGNWa,,,,,41.534,-74.0492,anonymous,EN,1,,,,,,,,,,,,69,25,96,76,58,75,50,100,89,81,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b698afe0f0a2098385c27f
2025-07-25 11:30:58,2025-07-25 11:34:04,0,173.89.23.42,100,185,1,2025-07-25 11:34:04,R_6YLJdV2dd4NWLuh,,,,,43.014,-88.2783,anonymous,EN,1,70,69,70,100,70,61,100,100,30,99,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf465a2f35e0c00010178af
2025-07-25 11:31:47,2025-07-25 11:34:04,0,172.56.65.235,100,137,1,2025-07-25 11:34:04,R_1i2U7k3VyPjxC9p,,,,,33.7485,-84.3871,anonymous,EN,1,,,,,,,,,,,,100,51,50,5,100,100,0,100,100,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67b636c4ea38855cbb08ffe3
2025-07-25 11:32:46,2025-07-25 11:34:11,0,207.181.214.187,100,84,1,2025-07-25 11:34:11,R_6qfqM5ZSNafAaeR,,,,,41.8972,-87.6196,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,17,100,81,91,8,100,3,100,79,,,,,,,,,,,,,5dc12689c0621a0910906454
2025-07-25 11:32:12,2025-07-25 11:34:13,0,143.105.151.93,100,121,1,2025-07-25 11:34:13,R_5pUM0ohmbn6goXD,,,,,39.0469,-77.4903,anonymous,EN,1,,,,,,,,,,,,70,51,51,25,51,100,25,100,51,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a2aeeaff22f2a843564a85
2025-07-25 11:33:25,2025-07-25 11:34:16,0,75.68.104.201,100,50,1,2025-07-25 11:34:16,R_56qzr9LJDhpLSal,,,,,41.6743,-70.0722,anonymous,EN,1,71,78,72,80,77,62,73,99,72,72,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640d43c9451ce148162a7643
2025-07-25 11:34:04,2025-07-25 11:34:33,0,72.45.221.94,100,29,1,2025-07-25 11:34:34,R_3b8tChhRI9loUQF,,,,,44.5548,-68.4121,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,31,96,68,66,77,100,38,39,36,,60fdf104935a0ef0e93762b0
2025-07-25 11:31:14,2025-07-25 11:34:38,0,72.9.4.170,100,204,1,2025-07-25 11:34:38,R_3pUS3M9qZENHGkp,,,,,38.3545,-76.5664,anonymous,EN,1,100,100,20,4,94,18,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c10f720f94a8697e141aa1
2025-07-25 11:33:05,2025-07-25 11:34:41,0,73.154.53.124,100,96,1,2025-07-25 11:34:41,R_5dWTFAr4fyIEdVp,,,,,40.1869,-80.6773,anonymous,EN,1,69,86,55,48,41,47,74,99,12,19,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673e3eec9d1cbf46b36096b5
2025-07-25 11:33:21,2025-07-25 11:34:45,0,174.243.244.148,100,83,1,2025-07-25 11:34:45,R_7MAwAZW4fRzzfzc,,,,,33.9249,-117.4592,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,66,55,31,85,26,52,100,35,98,100,,663d0826decc8dc71e4f6ea7
2025-07-25 11:32:23,2025-07-25 11:34:47,0,172.56.171.118,100,143,1,2025-07-25 11:34:47,R_70BO4UDCMjtVX0A,,,,,38.4799,-121.4451,anonymous,EN,1,,,,,,,,,,,,11,70,19,76,77,90,11,100,9,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ec53e096df305784c5aa6f
2025-07-25 11:33:38,2025-07-25 11:34:51,0,76.36.175.79,100,72,1,2025-07-25 11:34:51,R_15RVBFsgPY4yqO6,,,,,36.0322,-79.8588,anonymous,EN,1,100,71,65,86,52,22,16,98,30,83,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d20d449ebebd10001cb2740
2025-07-25 11:33:25,2025-07-25 11:34:57,0,97.85.145.238,100,91,1,2025-07-25 11:34:57,R_5yI3KuZKLy6QHYt,,,,,38.7943,-90.2817,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,21,49,76,35,54,84,27,100,88,60,48,,,,,,,,,,,,,,,,,,,,,,,,6704181c27accbdcaf6e0701
2025-07-25 11:29:24,2025-07-25 11:35:20,0,76.115.112.150,100,356,1,2025-07-25 11:35:21,R_1D5vXiWD4UziUOM,,,,,45.6384,-122.5203,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,85,89,10,76,12,46,100,4,83,,,,,,,,,,,,,,6115c8cbd1923433e1832a02
2025-07-25 11:33:20,2025-07-25 11:35:47,0,97.95.233.51,100,147,1,2025-07-25 11:35:48,R_6gkUooUNhDvTAg9,,,,,34.5251,-82.6307,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,79,99,19,99,30,100,60,80,71,,,,,,,,,,,,,5bd47734506cd3000101d181
2025-07-25 11:32:36,2025-07-25 11:36:09,0,24.192.144.238,100,213,1,2025-07-25 11:36:10,R_5Z9wFqFtbzeisAV,,,,,42.4723,-82.9967,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,100,20,30,100,80,10,100,60,20,40,,5f5fb8d1926d9e058c0efd96
2025-07-25 11:35:24,2025-07-25 11:36:12,0,172.56.100.236,100,47,1,2025-07-25 11:36:12,R_36kTS3KscDVsl67,,,,,28.0206,-82.4574,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,77,81,99,80,100,30,100,26,100,53,,,,,,,,,,,,,67a3d7630e4bb8e956829fca
2025-07-25 11:35:30,2025-07-25 11:36:14,0,67.61.161.196,100,44,1,2025-07-25 11:36:14,R_3IatucPfdzNYWHE,,,,,43.492,-112.0592,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,3,87,68,12,33,34,58,100,89,54,67,,,,,,,,,,,,,,,,,,,,,,,,5deacc35443d0b1fe86a4f32
2025-07-25 11:34:12,2025-07-25 11:36:19,0,72.1.180.156,100,127,1,2025-07-25 11:36:20,R_7kRHIPxGzrtNf2C,,,,,37.751,-97.822,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,76,69,68,87,62,73,50,93,89,80,74,,,,,,,,,,,,,,,,,,,,,,,,681dea90ca4d96177e42d98b
2025-07-25 11:34:28,2025-07-25 11:36:20,0,67.183.222.249,100,112,1,2025-07-25 11:36:21,R_6fNMfweVEKJLMHY,,,,,48.0589,-122.1579,anonymous,EN,1,,,,,,,,,,,,0,51,70,100,99,100,0,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d22526f851927001e3a515a
2025-07-25 11:34:58,2025-07-25 11:36:24,0,98.227.25.250,100,86,1,2025-07-25 11:36:24,R_6tlm0crjBmKWeur,,,,,41.7057,-88.1946,anonymous,EN,1,,,,,,,,,,,,75,30,80,100,70,100,70,100,100,85,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558d8d71fdf99b534f79b352
2025-07-25 11:33:20,2025-07-25 11:36:25,0,108.247.26.186,100,185,1,2025-07-25 11:36:25,R_5nTuuB0MG5NxM07,,,,,30.4404,-88.7801,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,1,96,96,1,94,,95,43,95,93,,,,,,,,,,,,,6739e4d9335667b4852ccf4e
2025-07-25 11:35:12,2025-07-25 11:36:45,0,73.96.130.97,100,93,1,2025-07-25 11:36:45,R_7f1JVwfNsX6siQ6,,,,,45.4407,-122.7792,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,20,52,80,30,0,99,41,100,100,31,79,,,,,,,,,,,,,,,,,,,,,,,,5eb087ed7f6d1e1232690d6a
2025-07-25 11:36:19,2025-07-25 11:37:00,0,24.241.242.26,100,40,1,2025-07-25 11:37:01,R_6rIsFr30vpJXxW3,,,,,35.5397,-82.5151,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,36,61,70,69,24,26,100,43,39,56,,611e7207aaf352cb4c807e78
2025-07-25 11:36:50,2025-07-25 11:37:20,0,70.107.113.127,100,30,1,2025-07-25 11:37:21,R_538WpxNHvhyZbz4,,,,,40.7252,-73.944,anonymous,EN,1,22,21,6,58,32,4,100,100,5,100,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5beb8419aec9ef0001e9d5fb
2025-07-25 11:37:20,2025-07-25 11:38:05,0,69.14.84.217,100,45,1,2025-07-25 11:38:05,R_3N9zQQdDypH0cs9,,,,,42.4973,-82.9371,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,25,100,100,100,100,100,50,75,75,,5afa19a4f856320001cf920f
2025-07-25 11:35:51,2025-07-25 11:38:07,0,172.56.89.67,100,136,1,2025-07-25 11:38:08,R_7JzmSNsmZb7K3PU,,,,,29.4553,-98.5677,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,90,70,22,100,78,5,100,58,20,65,,5e2ffb147672de590836d96d
2025-07-25 11:33:02,2025-07-25 11:38:25,0,73.200.129.177,100,322,1,2025-07-25 11:38:25,R_7EyhqwBfztoRa5Q,,,,,39.3361,-76.5389,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,99,48,50,0,100,51,100,100,70,99,,,,,,,,,,,,,,,,,,,,,,,,65c120df98be0f4091886a41
2025-07-25 11:37:07,2025-07-25 11:38:26,0,172.59.104.112,100,78,1,2025-07-25 11:38:26,R_65yjxHd3PTHVDFE,,,,,29.9317,-90.1026,anonymous,EN,1,,,,,,,,,,,,0,98,0,0,98,99,99,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a099bb01ad779df1971ea4
2025-07-25 11:37:43,2025-07-25 11:38:26,0,67.230.204.5,100,43,1,2025-07-25 11:38:27,R_7UQoMBI1oOJMnQd,,,,,39.8662,-104.9755,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,0,88,3,100,0,100,24,100,1,,,,,,,,,,,,,5d537c0cecc84200153075e9
2025-07-25 11:37:14,2025-07-25 11:38:29,0,67.240.113.114,100,74,1,2025-07-25 11:38:29,R_7bOTZyKcPEqVocO,,,,,43.3773,-73.6132,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,16,100,100,0,84,100,15,0,17,,6633e281f08a156a04a3379d
2025-07-25 11:37:42,2025-07-25 11:38:33,0,113.20.55.121,100,50,1,2025-07-25 11:38:33,R_7OWJOkqPQYrUrlv,,,,,39.0814,-77.6443,anonymous,EN,1,0,0,64,73,80,91,100,100,11,79,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825af939111d286546fdde6
2025-07-25 11:37:28,2025-07-25 11:38:37,0,38.145.147.217,100,69,1,2025-07-25 11:38:38,R_6iitUUb3heC8kpj,,,,,42.0078,-76.5252,anonymous,EN,1,0,26,0,100,100,0,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61074ae762b0186a302f1028
2025-07-25 11:36:38,2025-07-25 11:38:40,0,37.153.154.73,100,121,1,2025-07-25 11:38:41,R_6OSNHKcmKvqw8T6,,,,,42.1028,-77.2336,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,100,18,48,81,50,61,100,70,70,73,,,,,,,,,,,,,67aa80c774c81448a3876d15
2025-07-25 11:36:44,2025-07-25 11:38:43,0,184.179.246.75,100,119,1,2025-07-25 11:38:44,R_3dB9XIzO6hO4Hh9,,,,,32.2506,-110.884,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,80,80,30,100,0,100,0,100,100,,,,,,,,,,,,,64aff8a2c8ddc83286a349c3
2025-07-25 11:38:39,2025-07-25 11:39:35,0,50.24.38.254,100,55,1,2025-07-25 11:39:35,R_7xEqfc0yIL2jiaO,,,,,30.6567,-96.3335,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,25,14,75,62,11,50,24,100,96,69,69,,,,,,,,,,,,,,,,,,,,,,,,64402f7ad3d019dc99b9f3f0
2025-07-25 11:37:57,2025-07-25 11:39:39,0,172.59.210.125,100,101,1,2025-07-25 11:39:39,R_63Wi0QhbqSefuSN,,,,,40.7337,-74.1941,anonymous,EN,1,,,,,,,,,,,,57,52,59,55,44,33,49,75,37,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67db78c86b4bd2d085ff5699
2025-07-25 11:38:51,2025-07-25 11:40:03,0,47.196.168.182,100,71,1,2025-07-25 11:40:04,R_7nH2E2sS181JaPs,,,,,28.0791,-82.5245,anonymous,EN,1,,,,,,,,,,,,100,61,15,58,31,85,11,100,94,73,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60332f21a5c8a33bd1239b0e
2025-07-25 11:39:12,2025-07-25 11:40:13,0,71.102.98.195,100,61,1,2025-07-25 11:40:13,R_5bHnVp3kM3qNDw7,,,,,41.0168,-75.8971,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,13,20,11,53,20,100,53,52,10,,,,,,,,,,,,,6510652e8c348ca500c8677c
2025-07-25 11:39:28,2025-07-25 11:40:23,0,71.93.42.190,100,55,1,2025-07-25 11:40:23,R_38Og3BqTTCEI0wS,,,,,35.4658,-120.6672,anonymous,EN,1,,,,,,,,,,,,100,32,100,100,100,100,0,100,90,100,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64602202550aa320d8de4330
2025-07-25 11:39:42,2025-07-25 11:40:25,0,35.147.119.116,100,43,1,2025-07-25 11:40:26,R_5dVX6FofHNrvQZz,,,,,30.2133,-97.8533,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,4,46,54,53,50,100,18,100,76,44,29,,,,,,,,,,,,,,,,,,,,,,,,67411aa0172afbb200bd2c59
